airline_sentiment,text
2,"“@USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir.  http://t.co/mFMNKmvOTR”RT I look 4ward to that follow back too!"
0,"@USAirways Stuck in Philadelphia airport for 32 hours due to ""maintenance"". Dreading my flight back home. Disgusting."
0,@USAirways they finally answered. They were rude and didn't help me at all.
1,"@USAirways #success made flight , please thank the crew of 556 great time recovery"
1,@USAirways - so far so good this week. SAV to CLT boarded BEFORE the departure time (first time in 4 weeks). Perhaps an on time departure?!
2,@USAirways is this accurate? Safety guide shown no MP3 player usage during takeoff and landing. http://t.co/Nvk3IrG4KP
1,@USAirways  Lilly M in SJU check in is fabulous!
0,"@USAirways I've been on a music hold for over a hour trying to get my AAdvantage membership merged, can someone please call me ASAP?"
0,"@USAirways sorry, I meant flight 4420, which was supposed to depart at 5:00, now says 6:30. What is the issue?"
0,@usairways if you could change your name to @southwestair and do what they do...that'd be awesome. Also this plane smells like onion rings.
0,@USAirways got rebooked. Sent to A9. Wrong gate! Traveled back to B13 for correct flight. #tired&amp
0,@USAirways will these prices be honored? Ive waited this 1 1/2 hours on hold to make sure I can still get the prices I originally started
1,@USAirways thank you for refunding my bag fee.  I look forward to its return today I hope.
1,@USAirways thank you
0,@USAirways I've been on hold for 40 minutes just to get a receipt. I know you guys are busy but I think it's time to higher more staff!
1,@USAirways 1917. Thanks for the 5 hour layover in LA too👍 Icing on the cake. At least your staff was courteous and helpful.. Not #unreal
0,"@USAirways yeah , I have been expecting The same for 3 hours"
0,@USAirways I'm trying to merge my freq flyer accts but keep getting an error message and only a machine when calling the # provided. Help!
0,@USAirways phone support rebooked but orig flt was Late Flight. Made it!
1,@USAirways KUDOS to your phone support and Charlotte gate staff!
0,@USAirways let's say it's directly correLate Flightd to the chance of a replacement case. I know which would cost the airline less!
2,@USAirways any chance of making #561?
0,@USAirways just called reservations.  Cannot change just able to put note on res.  Problem is tsa...
0,"@USAirways if a passenger is to large to put down the armrest and now is using part of my seat, what is my recourse?  #nothappy"
0,@USAirways so I was just told I was coded as an upgrade... I clearly purchased this seat with my miles and refuse to downgrade. #ripoff
2,@USAirways can they change to correct last name? Did via reservations already but said can't change ticket name..
0,@USAirways checked in last night @ airport by supervisor w boarding pass for 1A - boarding today seat changed to 7F. How does that happen?
0,@USAirways cardholder is flying.  We both have us airways and advantage cards which is more frustrating.
2,"@USAirways if I paid for ticket with advantage world executive card, do I pay baggage fees when flying us airways? Wife traveling now"
0,@USAirways this has been the worst trip with little to no customer service
0,@USAirways testing my patience this evening (or shall I say morning?). We waited an hour at the gate for you to find a gate agent.  130am
0,"@USAirways flying from Manchester international to Philadelphia and getting emails about delays, no information about connecting flights.."
0,"@USAirways thank you.3860 to cincy.just landed.you should add frequent flyer miles to my account..  a long, incredibly frustrating day"
0,"@USAirways no. Other than being on my credit card statement, I have not received anything from you and so I have no way to look it up myself"
0,@USAirways I waited on hold for too long. I shouldn't have to wait on hold forever when I never received a confirm. in the 1st place #help
0,@USAirways : i was told my ticket expired but  i never recvd any notice  before it expired .This sucks.i paid 40k miles &amp
2,@USAirways just noticed that I don't believe I saw a confirmation for a flight I bought a few weeks ago. Def paid though. #help #resend?
2,@USAirways any plans to support #ApplePay on board? I have the USAirways MC and it would be nice to still use it if I forget the card.
0,@USAirways 3 delays 2 Cancelled Flightlations a double layover and 72 hours Late Flightr....could I at least get extra dividend miles?
2,“@USAirways: @AnnetteNaif We appreciate the #shoutout for Roberto. DM your confirmation code so we can forward your kind words.” sent
0,@USAirways #flight4592 LET US OFF THIS PLANE!!!  please go to a gate.  This is absurd.
2,@USAirways will I get the full amount credited to my account for US Airways credit?
0,@USAirways lost our luggage. #yay
0,@USAirways really frustrating to be endlessly waiting at PHL for a ground crew to taxi us in at 10pm at night. Why is this taking so long?!
0,@USAirways Thanks for calling me about my 10:00p redirected flight at 10:07p. #SmoothOperation
1,@USAirways landed safely everything worked out.
1,@USAirways on Sunday! Can't wait! See you then
0,@USAirways yeah you guys just told me to call the website that I booked from. I booked on your website. UNACCEPTABLE
0,@USAirways still waiting! Captain reports he's called 6 times to get ground crew....and still sitting on runway. #evenLate Flightr
1,@USAirways finally rectified my flight situation! Thanks again
1,@USAirways on time today and from PHL! Nice work! #ThereIsAFirstForEverything
0,@USAirways why no ground crew at DCA when we're already Late Flight arriving #evenLate Flightr
0,@USAirways being told 'tough break and this is how it is' is unacceptable. You can't even tell me when my bags will be here
2,"@USAirways is there nothing that can be done online to help? i bought these as a birthday present, just trying to be able to afford a change"
0,@USAirways ...Loosing a lot of business by using Barclays. I cant believe that you cant apply for a card if you live in Iowa.
0,@USAirways so far I've gotten six different answers
0,@USAirways The captain turned off the seat belt sign so people can get up and walk around.  That's not good.
0,@USAirways  sitting on Tarmac in #PIT for 30 min. No announcement. Just sitting.
0,@USAirways I don't think I've ever had a us airways flight that went smoothly.
0,@USAirways  I have 3 times and no one has been able to help me out
0,@USAirways well this is about as worthless as your regular service.  A bunch of do nothings and idiots. #sucks
0,"@USAirways after 3 Cancelled Flightlations and a delay, causing me to miss connecting flight. Another night not being home. Thanks #pathetic"
1,@USAirways we haven't departed yet so let's not get too high hopes.  But everything has been on schedule so far
0,@USAirways #USAirways So my flight was Late Flight getting into charlotte so i miss my connector to Phoenix thanks again last time I EVER FLY USAIR
2,"@USAirways Thanks. Suggestion: stop the promo messages after a bit and just run music &amp; a msg that says ""call volume is high."" #vrm"
0,@USAirways I paid for my ticket on @PayPal on the 13th and it still says pending. Is that normal? I just want the money out of my account.
2,@USAirways Looking forward to some friends and family time in Arizona.
0,@USAirways no they dont.  I think I already said that.  No one responds.  Its an auto response.  Wait is this an auto response??????
0,@USAirways started trying to reach a real person over an hour ago still no luck
1,@USAirways your pple did a great job w the madness however some of your systems need help. I appreciate the hard work &amp
1,@USAirways thanks.
1,@USAirways thanks to Betty working gate at ILM and lovely gate agents here in CLT helping me get home 2 Phx tonight instead of tomorrow
2,@USAirways I have a flight in Saturday from MCI to CLT and there's heavy snow predicted in MCI. When will u allow for changes?
0,@USAirways I realize the weather but day after day our flights keep getting Cancelled Flighted. Please prioritize ur passengers and help them
0,@USAirways how does that help me when I get no response from there??? #usairwayssucks
1,@USAirways surprisingly quick response time by you and them. Thanks!
0,@USAirways stop Cancelled Flighting flights over and over and not provide any real help to your customers. #strandedinnashville
0,@USAirways I asked for some reimbursement something like miles added to my account and was told to call customer service
0,@USAirways only to come home a day Late Flight to find out you guys have lost my luggage
0,@USAirways turns into @AmericanAir with such difficulty to past loyal customer. As a AA platinum flyer usair couldn't be more unhelpful. Why
0,"@USAirways nope, done. Was supposed to get home at 9pm and didn't get home until midnight. #NeverAgain"
0,"@USAirways the only way to assist, is to actually answer the phone."
0,@USAirways a $100 @Samsonite - totaled. Not happy. Not at all.
0,@scm1133 @USAirways we hate delays!! have you tried any of these?! http://t.co/7STktJXAN1 (although we're not sure what a timbit is...)
2,"@USAirways Is it possible to earn Dividend Miles for a passenger that is not me, even if I am purchasing the tickets?"
0,@USAirways I followed you complaint procedure only to get a run around.  Your service SUCKS #usairwayssuck
0,"@USAirways I don't mind waiting, I mind waiting on a plane, when I shouldn't have had to.  The airport has more room and you know.. food!"
0,@USAirways why would you board ppl on a plane b4 its their turn to de-ice? Why would you have ppl then wait through the hour long process?
0,@USAirways Yeah I know that...but now I'll have to spend almost 500 dollars more on my ticket since the price has gone up over the week
0,"@USAirways do families no longer get early boarding with young kids?  American, your new parent, gives it to us..."
0,@USAirways not patient - originally 11:51 and now 4:41.
0,"@USAirways It is the 2nd person when I called again to ask, could not catch her name, rejected the request"
0,"@USAirways Spoke on the phone 3 or 4 times, but no resolution. I'm still waiting to get my money back but now prices are jacked up"
0,@USAirways stranded in Philly- #Starving and can't get a meal voucher even though your plane had mechanical issue /  next flight in 10 hrs
2,@USAirways how do you give stand by seats to ticketed passengers who you know have a connecting flight ?
0,@USAirways Would you guys please send service agents to gate B15 in Philly?  All the people missed there connections and there's only 2.
0,Spend 1 HOUR on hold with @USAirways .
0,@USAirways where's my apology?
0,@USAirways I hope so. Last I spoke to the baggage team... they weren't sure what city my bag was in.
0,"@USAirways My flight was delayed and rerouted, and not so much as a ""sorry for your inconvenience"" from the check-in agent? #notimpressed"
0,"@USAirways I've been on hold with your Divident Miles service desk for 45 minutes, and that's after being hung up on the first time."
0,@USAirways for a response in 3-4 days? No thanks
1,@USAirways thanks so much!
2,@USAirways I recently moved and got a new license and when I booked my flight months ago I used my old license do I need to change that?
2,"@USAirways No, this is a systemic problem. Mail comes from 153.69.214.203 but USAirways SPF record disallows it. DM me for more detail"
2,@USAirways I recently moved and got a new license and when I booked my flight a months ago I used my old license do I need to change that?
0,@USAirways still can't get through and travel in 2 days. #ridiculous #donthavehighhopes
2,@USAirways what are the odds you can get me on a flight with delta so I can actually get to Orlando today?? #2daysLate Flight
0,@USAirways we're all standing here and no one is saying anything. I'll most likely be missing my flight to BWI AGAIN. http://t.co/JhaU4K48yv
2,@USAirways tell reservations to rebook me from 5080 to 5129
0,"@USAirways Thanks means a lot after I was verbally cussed out, charged extra for a bag, &amp; then told "" I don't feel like dealing with it"" 😒"
0,@USAirways stuck in cae need reFlight Booking Problems for next flight possibly dm for more info
0,@USAirways Has the most useless &amp
0,"@USAirways tell them to get on that, please."
0,@USAirways 5534. That's the flight I was placed on after original flight to Charlotte was Cancelled Flightled.  Now 5534 is on 1hr delay
0,"@USAirways, 1st a reaccommodation, now a delayed flight for this one.  &amp; the Gate Agent still hasn't mumbled a word. Folks getting anxious."
0,@USAirways I've been on hold for one hour and four minutes for your reservations line. How can you possibly do business this way?
0,"@USAirways lack of communication with other offices, the customer, &amp; yall never update ur systems. U guys are 2 established 4 this mess"
0,@USAirways u guys get too much $$$ and too many customers  to be fucking up as badly as u do
1,"@USAirways @AmericanAir @SVLLINDIA provides you the best logistics experience for people all over India.
#Mumbai #Surat #NaviMumbai"
0,"@USAirways after last night in Charlotte NC I'm seriously debating never flying you again. 50 minute on the Tarmac, connection leaves."
0,@USAirways great but that still does not help me..
0,"@USAirways my luggage was delayed. I'm looking for compensation, since, you know, you charged me for it then forgot it..."
0,@USAirways @AmericanAir stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away. #gooutofbusiness
0,@USAirways Worst experience ever. Unable 2 help over phone and told at last min cabin crew unavailable for flight. Never again #USAirways
0,@USAirways 325 minute delay - this is absurd. Feel free to provide credits... http://t.co/e09keJ9bv1
0,@USAirways Fuck you
0,@USAirways of course never again tho . Thanks for tweetin ur concern but not Doin anythin to fix what happened. I'll choose wiser next time
0,"@USAirways already called, no other options, flight is being reimbursed. Never again, you are unreliable for business travelers."
0,@USAirways your saving grace was our flight attendant Dallas who was amazing. wish he would transfer to Delta where I would see him again
0,@USAirways ~45 minutes means no public transit home and an expensive cab. Promises doesn't make up for it
0,@USAirways I'm sick of living in an airport!! #getittogether
1,@USAirways Thank you!
2,@USAirways me too. Me too.
0,@USAirways @husainhaqqani Mr. Husain u shld protest as well when one of ur party member Rehman Malik delayed a PIA flight for hours..???
0,@USAirways I'm sure you don't but question still remains why we only found out at 8.20 that crew won't come before 9.50 for 8.10 flt. Tks.
0,"@USAirways how about an update? 2hrs delayed, this obviously isnt up 2 date, havent boarded http://t.co/L7lWjaZiOA"
2,@USAirways @erickofiejones how long are billing cycles
0,@USAirways and no one has been at all helpful. I will never fly this airline again. #NeverAgain #spreadtheword
0,@USAirways I've been sitting in the Charlotte airport for 4 hours. Waited for crew and now maintenance.  #NeverAgain
0,"@USAirways when I told csr I would close acct, he couldn't care less"
0,"@USAirways flights keep getting delayed and Cancelled Flighted with no information, worst customer service ever."
1,@USAirways thanks for your help! I left a message for DCA lost and found. Fingers crossed we find it!
0,@USAirways Only water on flight 763 to DCA? This is the first time I've ever seen this happen. #ExecutivePlatinumMeansNothing #IWantCoffee
2,"@USAirways Eh, it happens. I think I'll survive. 😉 Thanks!"
0,"@USAirways I did, but it won't help.. Can't believe you wouldn't take full fare for first class and gave away to Platinum Member.. Profits?"
2,"@USAirways - I'm in the Cust Svc line.  Your Charlotte, NC agents better be in their A game."
2,@USAirways and if the flight is full?
0,@USAirways 4 hours... 4 hours... FOUR HOURS.  It's like this is a joke to you.
0,@USAirways I was told there is no record of my refund.  Can someone please help me. This has been a long day
0,@USAirways I tried speaking to multiple people at your reservations desk after 30 min on hold. #waivethefee #poorcustomerservice #Neptune
0,@USAirways Being put back on hold for what has now been an HOUR is completely unacceptable.
0,@USAirways Stop reposting same autoresponse  That was return flight home #imateacher. Couldnt get to RSW  #neptune#waivethefee #notmyfault
0,@USAirways My Flight Booking Problems C68LD9 just times out when I select it under Manage My Flight Booking Problems for months now. I have emailed but no response. Help?
1,@USAirways flying high thanks!
0,"@USAirways 3+ hours on hold... oh, wait, for less than 5 minutes a useless CSR talked to me and put me back on hold for the last 30 minutes."
1,@USAirways thanks
0,@USAirways Total BS... I offered to pay for a full First Class airfare ..Told Sold out.. 3 seats and they gave the seats to others... #crap
0,@USAirways I been on hold with U for 40mins wasting my time and $ &amp
0,@USAirways strikes again. @emilylyonss  I strongly suggest you live tweet your ordeal. Their media team appreciates the updates 😎
1,"@USAirways with the weather mess in the South, I missed my connection in CLT. Impressed though with the Cust Serv phone reps today."
0,@USAirways yes I can pay out of pocket that us not helping me for loosing my first class ticket to coach.   I want resolution or a comp
1,"@USAirways Frustrating days!No flights home, changed airlines. Thank you PHL USAirway employees &amp; @united for help getting me back to IAH."
2,"@USAirways I will be traveling from LAX to CLT to HTS, I have been rebooked for tomorrow due to the travel advisory."
0,@USAirways This flight was for my brother. He has been rebooked and I was able to give my info over the phone to get him a pass to the Club.
0,@USAirways flight 4524 delayed for 2 hours for a deadhead crew.  Lets make 150 paying customers wait ...that is great service #USAirways
0,@USAirways I've been on hold for over 90 minutes... There's a lack of quality service here.  Nobody cares that I hate your shitty airline.
1,@USAirways Thank you. And thanks for being so accommodating.
1,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE 🙏🙏🙏😢😢😢🙏🙏🙏
0,"@USAirways wow this airline is a joke, absolutely horrendous customer service. you guys should be ashamed."
0,@USAirways flight #654 sitting at JFK with delays for 3-1/2 hrs! No employees to load bags? #terrible
0,"@USAirways I have now called 12 times in the last three days. That's unacceptable. I'm willing to wait on hold, but that's not an option."
1,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE AND I FOLLOW YOU BACK
0,"@USAirways I've been on hold for over 2 hours. Need to re-book a flight, please help."
0,"@usairways It was 9º, and some of us had left coats in our luggage in anticipation of cramped overhead bins :|"
0,@USAirways I don't know I've tried to call for confirmation but calls aren't going thru. Can you let me know?
0,@USAirways have done that. Sadly no flight from CLT has gotten to IND today and we head back to Tampa tmrw.
0,@USAirways holding 30+ min and listening to your shitty ads on repeat for your credit make me hate your airline even more.  @delta is better
0,@USAirways  you Cancelled Flightled both my flights and refused to give a voucher despite no flights for 2days. @USAirways #neveragain
0,@USAirways I just think if I am staying w your airline &amp
0,@usairways I’m cool with weather delays etc. But lying and deceiving passengers to keep them from changing is reprehensible. #yousuck
1,@USAirways how about a drink voucher for the next flight?? #winkwink
0,"@USAirways The airline is embarrassing itself. I get that bad weather isn't your fault, but your response to it couldn't have been worse."
0,@USAirways any updates on flight 5202 from ORF to PHL no one at gate...  
0,@USAirways 2.5 hours Late Flightr and the flight has been Cancelled Flightled. You gotta work on your internal communication skills.
0,"@usairways told no gates open at #ORD, needed to wait 20mins. Still waiting after about 4 mins."
0,@USAirways great job communicating to the passengers! Flight 1855 doesn't exist anymore? http://t.co/hLZaHXkdSn
2,"@USAirways Would love to combine AA and USAir accts. Unfortunately, one has my middle name &amp; one has middle initial. Won't allow change"
0,@USAirways I hope flight 1855 is not being delayed because flight attendant didn't come to work! #nobackup
2,@USAirways done
2,"@USAirways Darn it, first in line for no upgrade! Wish I understood the policy. :) http://t.co/xGPaAyFDwt"
1,@USAirways Absolutely!! The staff was amazing!!
0,"@USAirways I want my money back. Now we're sitting on the runway. After a 2 hour delay, waiting for the baggage to begin loading."
0,@USAirways how is your gate agent gonna tell me my flight is on time when its 5 minutes past departure time and the previous flights plane..
0,@USAirways @AmericanAir  best u could do-I might get my refund within 2 billing cycles. Months of u guys asking for another chance. I'm done
0,@USAirways then why did my whole team be able to put there carry ons under the plane
0,@USAirways please hogs my next flight for me! I'm waiting on a bus to get me off one plane so I can run to the other. It leaves in two min!
1,@USAirways Fabulous - thank you so much! Looking forward to taking to the skies with you! :)
0,.@USAirways we r rebooked. got conflicting info abt baggage. Y no extra plane batteries on hand? Y no comped admirals club for 9 hr wait?
0,@USAirways No I missed the funeral so I had to take a train back to Newark
0,@USAirways @AmericanAir what a joke of a company today reminded me why I never book with you
0,@USAirways cust serv reps who are unable to change reservations in your system Check in unaware of Cancelled Flights that I got word on night before
0,@USAirways issues are not with people who r nice or storm emails with wrong phone numbers auto rebooked flights to non connecting cities
2,"@USAirways I left my son's Duke hat on flight #1761 last night. It says ""Mason"" on the back. Any way of locating it? Thanks in advance!"
1,@usairways #crew keeping safety top of mind in CLT. http://t.co/a0YoSJHZMc
0,"@USAirways &amp; there are seats together, they just have fees. Seems if I'm taking a 5am flight the least you can do is wave the $10."
2,@USAirways Im researching a flight &amp
0,@USAirways Just contaced EYEWITNESS NEWS about the ripoff the Cancelled Flighted now they want me to pay
2,@USAirways How can I change without penalty and not have to call customer service
0,@USAirways when I call it says y'all are too busy and to call back Late Flightr.  this is terrible customer service.  what will you do about it?
0,@USAirways hundreds of people in line and less than half the desks being manned at CLT. Help?
0,@USAirways still crickets from customer service.
0,@USAirways The phone line disconnects. How can I be in the queue to be answered when the phone line simply disconnects when I call?
1,@USAirways will do. Hoping for a voucher for a future flight #Optimistic
0,@USAirways I didn't even leave the airport and you sent 2 of my bags to Philadelphia!
0,@USAirways Thanks for the info but have been trying for over 24hrs and no luck. Flight dep. Today. Need 2 change 2 tomorrow or Thursday
0,@USAirways tried twice today on hold for 30 min each time. i have things to do so can't live on hold dealing w/ your customer serv failures
1,@USAirways thanks
0,@USAirways your customer service is horrible
0,@USAirways you have the ability to switch my flight to @AmericanAir but you cannot tell me where my bags are.
0,@USAirways I did and it's been a disaster. You had me sitting on the runway only to bring the plane back to the gate smh
2,"@USAirways on your website and on your boards at Logan it said it was on time, so we went through security and got to the gate (2)"
1,@USAirways please give Tara G a pat on the back and praise.  She was very very helpful.  She is at PHL member lounge
0,@USAirways  well its 11:45am and just got an email that my 11am flight is delayed-thats not right
0,"@USAirways we are on the 2pm flight FLL to PHL and then connection to MAN. However, with the delays we might miss it. Can we go earlier?"
0,@USAirways reservations had me on hold for 2 hours only to hang up...smh 😕
0,@USAirways @AmericanAir How r u supposed to change flights when u can't get thru to reservations? #OneHourOnHold
2,@USAirways how's us 1797 looking today?
0,"@AmericanAir aa employees were rude and unwilling to help. 10,000 miles is a rotten cherry on top of a dog shit Sunday. #nocareforcustomers"
0,@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW
2,"@AmericanAir DM the locator code, thanks."
1,@AmericanAir thank you!
0,@americanair thanks for no fresh food on my cross country flight and for making my connection so close No time to eat. TPA-DFW-LAX
2,"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked."
2,@AmericanAir Do you have any sort of live chat feature? We're in the UK right now and that call would cost us alot. :(
0,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?
1,@AmericanAir thanks
0,@AmericanAir r u serious?? 304min #delay with #AmericanAirlines #AA2444 #ohio - #dallas missed my connecting flight http://t.co/DNMsblzumr
0,"@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow. Now, more Cancelled Flightlations. It's ridiculous."
1,@AmericanAir I might look into that. My wife travels much more than I do. Could we both use the membership?
2,@AmericanAir What happens when you combine Top Chef &amp
2,@AmericanAir u r horrible.went online to Cancelled Flight flight-no button-4that.Called CS &amp
0,"“@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA"
0,@AmericanAir that's 16+ extra hours of travel time. Missed vacation time and now you guys are messing with my professional life.
0,"@AmericanAir Checked in on app since yesterday. Confirmed upgrade &amp; carry on, got to counter &amp; manager upgraded somebody else on my seat!"
0,@AmericanAir Trying desperately to get my boyfriend booked on the same US Airways flight as myself for the same price. Can you help?
1,@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx
0,@AmericanAir I tried to book a rwrd and was told I couldnt. Bought tix on USAir (now AA-no choice) didn't bother to + AAdv# with this svc...
2,@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus)
0,"@AmericanAir
 Your response could have made all the difference. It could have made the situation better. NO TRUST...GET LOST like my bag."
0,"@AmericanAir delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful"
2,@AmericanAir Here is the photo 
0,@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take
2,@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP
0,@AmericanAir don't worry you won't steal my money again
0,@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!
0,@AmericanAir pretty lame response to a two paged single spaced letter http://t.co/aCebo6ELPa
0,"@AmericanAir 
It's not what happens to us that matters...It's our response that matters. Way to drop the ball AA."
0,"@AmericanAir I am looking for help on USAirways award travel booked for wife and two boys, no seats assigned."
2,@AmericanAir @Clarkey_19 we done it with 1 truck... No biggie 😄
2,@AmericanAir These birds could fly to South America for example #Argentina
0,@AmericanAir my flight 386 to Dallas from Jacksonville fl has been Cancelled Flightled. No one has notified me. What's going on?
0,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy."
0,@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!
2,@AmericanAir my key point of confusion is whether I can make this change even though the initial Flight Booking Problems was on US Airways metal?
2,@AmericanAir I know. Just a little cold weather humor. :)
0,@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta
2,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx"
1,@AmericanAir @beantownmatty Sounds like a date!
0,@AmericanAir car accident on my way to the airport. Missed flight from rno to dca. Trying to resched but your line has 2 hr wait
1,@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.
0,@AmericanAir The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.
0,@AmericanAir you could train your flight attendants to have some manners and decency
0,@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.
0,@AmericanAir I want to speak to a human being! !!  This is not an obscene request!
1,@AmericanAir Thank you.....you do the same!!
0,"@AmericanAir Okay, I think 1565 has waited long enough for a gate at DFW..."
0,@DeltaAssist now at 57 minutes waiting on Silver Elite line for someone to pick up! Help!
0,@AmericanAir thanks for getting back to me. But I will find other airlines in the future.
0,"@AmericanAir aa employees were rude and unwilling to help. 10,000 miles is a rotten cherry on top of a dog shit Sunday. #nocareforcustomers"
0,"@AmericanAir I slept in the miami airport due to mechanical issues and was given 10,000 bonus miles to try and make it right. #slapintheface"
2,"@AmericanAir is the new 9:45 time confirmed or it may get Cancelled Flightled? Traveling with kids, need to be certain. Thx"
2,"@AmericanAir DM the locator code, thanks."
0,"@AmericanAir I sure hope you all can fix @USAirways. Good luck, their service sucks. #nexttimeiwillflysouthwest"
2,"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked."
0,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?
2,.@AmericanAir just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.
1,@AmericanAir thanks
2,@AmericanAir I did
0,.@AmericanAir can you connect me to a person without having to wait 2+ hours on hold? I still haven't been able to resolve the problem.
0,"@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow. Now, more Cancelled Flightlations. It's ridiculous."
2,@AmericanAir What happens when you combine Top Chef &amp
1,@AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!
1,@AmericanAir got another flight. Thanks you
0,"@AmericanAir if by near the gate you mean sitting on the plane for almost 2 hours, then yeah."
2,@AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol 😃
0,@AmericanAir still waiting for a flight... I should get my money back
0,"“@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA"
1,"@AmericanAir yes yes yes,so glad to be headed home!"
1,@AmericanAir thanks!!
1,@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx
2,@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?
2,"@AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same"
0,@AmericanAir I need a flight out tonight. Isn't there anything else?
1,@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.
0,@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir
2,@americanair Yes to the iOS. I'm running iOS 8.1.3
0,"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again."
0,@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!
0,@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams
0,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!"
0,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy."
0,@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!
2,@AmericanAir my key point of confusion is whether I can make this change even though the initial Flight Booking Problems was on US Airways metal?
2,@AmericanAir When will the old 777-200 fly ORD-PVG get upgraded?
2,@AmericanAir I know. Just a little cold weather humor. :)
2,@AmericanAir I thought all those planes were retired? #MD80
0,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican
1,@AmericanAir Thanks so much!
0,@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?
2,@americanair I sure do. I'm running version 3.10.0
0,@AmericanAir change fee = same price of new ticket... Not logical
0,@AmericanAir Fuck you.
0,@americanair Can someone contact me about my awful experience with american airlines this weekend
0,"@AmericanAir your definition and mine of 10 min is vastly different. I understand the need to get off the plane for maint, but be honest."
1,"@AmericanAir @dfwairport Guys, let it go. http://t.co/vOxcghciJi"
0,@AmericanAir Is there a way to add my AA number to an itinerary that doesn't involve sitting on hold for 1.5 hours?
1,@AmericanAir I can hardly believe it! Bundle up and stay warm! 😉
2,@AmericanAir You're right. Someone is up to something...
1,@AmericanAir Thanks for sharing these photos! Round of applause for your crews! We appreciate all their hard work.
0,"@AmericanAir 1-the lavatory freezes, 2- problem with a nitrogen line 3-a low tire with the inflating equipment malfunctioning #AA2444 and..."
2,"@AmericanAir i want to change my flight for next week, they will still charge me. Waiting for fligt status"
2,"@AmericanAir When Flight Booking Problems an int'l flight online, do I have to provide a passport number when Flight Booking Problems or just when I arrive at airport?"
2,@AmericanAir yes they do http://t.co/wCSAZZQPae
0,@AmericanAir why does it feel like I'm being nickeled and dime to enjoy a flight with AA? I purchased a tkt but have to pay extra for a seat
0,@AmericanAir Flight 2559 it's been delayed every hour since 8:55 am.
