airline_sentiment,text
2,you guys get rid of the hip hop stations on sirius xm
0,well being on time is not going to happen now safety does come at looks like ill have  look  another flight now 
2,airways to continue various commercial relationships with   
1,cant wait ill be the one who cant contain herself 
1,big thanks to ricardo olavarria at reagan airport fixed our ticket and made sure we made it for our friends wedding 
2,spent most of the winter in nny with mom  jetblue will take me home to fl via bos on mon miss hubby kitties warm 
2,s ceo among ardent fans wall street  poughkeepsie journal 
2,airways hits new month high at  jblu  wkrb news 
2,eta for flight  into orlando this morning
2,using a jfksea for summer  it will be my first a flight ever no mint to seattle core config only
0,your airline should have a better system to inform your clients when their flights are cancelled flightled last min  we have schedules too
2,shes on to something
2, i look forward to getting this resolved i will be in touch
2,yup he said there would be flight change fee but the plane should be here in  minutes apparently
1,you definitely will
0,and stranded passengers arent being helped to get another flight
2,and the from team to offer inaccess to journal   digital journal 
0,why did you just cancelled flight flight  last minute
2,thanks for the help
0,on your  flight jfk to pr they got the doors open on this frigid temperature 
0, for bags frm flight  
0,yes of course before i left the airport i kept looking but claim is still open
0,stewardesses cant work wo a galley light back to nyc to change a light 
2,pereira colombia to help the kids from cartago streets and deliver a lot of clothes that i have picked to donate
0,i left my apt hrs ago to go from boston to sjc and im still nyc please bring back the nonstop flight 
0,what is going on with the flight from buffalo to jfk have they figured anything out about the temperature and the tower yet
1, was far less painful than what was coming from avis  
1,thank you 
1,awww thank you b glad to hear it  made my day amp
0,i appreciate the quick response but how can no one go outside to check temp so we can leave in buf 
0,after  mins they tell us they cant check temperature for at least  more hours so its back to the gate to wait 
1,in the sky on flight  from bos to sfo awesome crew helene rocks
2,we are bringing  guitars can we bring them as carry on
0,the departure time keeps getting late flightr  ill be lucky if im home by am
1,i love jet blue
2,can i bring my dog on board
0,thats what they told me half an hour ago
0,delayed flight bummer
1,here in austin i saw the water bottles amp
2,has dc thinking about summer with new nantucket service  syscon media pr 
1,excellent you guys are the best
2,do you do any discounts for volunteer firefighters
0,been a member since  looking to travel next week  couldnt book right away due to all the snow
1,thanks jb this is why i  you
1,same exact flight too love jetblue really want to fly with yall but thats a little pricey for basic not mint bos to sfo
0,walked from the gate to the just ask desk by gate  
0,on flight  to orlandoridiculous that we had to wait for this high school band to board 
1,keep going back and forth with being able to board and then not but great agents in savannah
0,is giving me false hope of ever getting home
2,st flight of the morning flying with a toddler will the plane be heated to a comfortable temp before boarding starts 
1,thatd be nice hoping to rack up enough miles to take a trip to seattle and enjoy a perfect latte in the city of coffee
2,i want to enter the family pooling contest it says by  on the website can i please enter still
1,you reimbursed everyone on the flight a portion of their ticket i still love jetblue best american airline
2,quick question to pay for a second bag do i have to do it online or can i do it at the airport
2,how long ago can a trip have taken place for me to still get credit if i didnt apply my trueblue  when i booked
1,thanks for your help 
0,do your trueblue pages not work on chrome or safari i keep getting blank pages when i lick on the trueblue tab on your site
0,that is my point they are only offering me a flight the next day and expect me to now pay for a hotel because they cancelled flightled
1,okie doke knowing you you will fix this 
2,i cant i dont have acces to a phone rn my iphone broke  would rather change it now then late flightr
0,apparently the substitute pilots for flight from bos to fll cant be found no info is avail from the counter how about you
0,landed at mco before am and still dont have my bag you were supposed to give it to disneys magical express this ami am livid
2,s ceo battles to appease passengers and wall street  waterbury republican american 
1,not your fault social media awesome people i know everyone is working hard to get us in our way
2,as requested heres selfie somewhere over the rockys 
2,short stop at jfk before iad
0,capital one and i explained the false fraud alert why did the jet blue representative issue me a new tkt if it wasnt resolved
0,no it didnt all work out i called jet blue from mexico to address the fraud alert with capital one on the line rebooked
0,actually they said the fraud issue was never resolved but why then did they issue me a new ticket of the phone
0,i called jet blue to get an explanation and make sure it would not happen in the future i was told to write the fraud dept
1,we made it safe and sound thank you for the safe travels
2,my card company and i explained the issue over the phone when i was in mexico i purchased a new ticket over the phone
0,but jet blue had cancelled flighted my ticket amp
0,alternatives  you have absolutely no respect for loyal customers   years  no more  im done
0,pooling and gifting are completely different  i shouldnt have to be charged  to send points  its disgusting
1,flight attendant wendi on flt  on  newark to orlando  
0,doesnt help if i have to fly on specific days
0,its noting about me i m perfectly fine its the attitude and dealings with flyers stubborn demanding unwilling to accommodate
2,ever consider coming to memphis  need some trueblue service and fares badly
1,be flying soon to nyc on your airline of all airlines ive flown youre still to me 
1, never been delayed before  to tpa out of bdl better safe than sorry  
0,dont get me wrong i love flying with you tv free bags and descent fares the recent plane problems are just annoying
1,awesome thanks ill give a call late flightr today appreciate the help
0,how is travel bank credit issued by your company fraud  i acquired credit from family friend charles kravitz  see his account
0,talked to a manager and she offered we pay xs in cash what we originally paid 
0,cancelled flightling tickets for  best friends going on vacation and never told us 
0,apparently the pilot had made some announcement about engine trouble and losing fuel too quickly
2,for my grandma ellas th she would love a birthday greeting from your flight crew she was a stewardess for eastern airlines
0,trying to charge us  dollars cash for tickets we paid for months in advance 
0,not making a great first impression on my first flight  minutes before boarding and the gate agent still cant assign me a seat
0,managers telling us to write a letter because were upset about our tickets to leave tomorrow getting cancelled flightled without any notice
1,definitely
1,okay awesome thank you
0, worst booked in oct w email confirm amp never informed cancelled flightlation instructed to mail written letter 
0,no he didnt have more info i was more infuriated by the way previous rep treated me how she can possibly work as a jetblue rep
1,ta off site at  should be a fun day 
0,i have been on phone with rep for over  min and was transferred after asking not to be she was the worse rep i ever had
0,how is it possible the only way to contact your fraud department is mailing a physical letter no telephone no email really
2,i would go to dallas to see my grand baby that i miss so much i feel like a piece of my heart is there
0,tried them not helpful really dissatisfied with flight booking problems my whole trip with jet blue this time around besides the flights
2,when are you going to get wifi on your planes
1,oh yeah great flight down to mexico with a wonderful crew thank you
2,how can we get help with a hotel we booked with you and are having issues with
2,gains altitude but skywest hits turbulence jblu skyw  investors business daily 
1,airways reveals bluemanity livery  travelpulse 
2,unveils new bluemanity livery  usa today 
2,marks th year with bluemanity plane design   
1,haha thanks jetblue
1,thank you so much  i wasnt sure since in know the limit is  ozs excited to fly with jetblue
0,finally starting to come out  minutes and no communication is not acceptable letting me down today
0,found someone to ask no answers landed almost  minutes ago
0, hour delay while sitting on the plane and you still wanna charge me for beer nah im good
2,can you tell me which days you fly direct buf  fll and fll  buf
2,i cri
0,can you tweet to get the word out
0,my mother had overheard a personnel ask the attendant if the passengers really knew what was going on and the attendant said no
2, jetblue relate flightd this time 
1,u cool
1,the th annual marthas vineyard african american film festival  august     our attendees deserve a great flight to mv
0,they told us  minutes almost  minutes ago
2,theres a large family of birds inside t are they fed are they there for a purpose
2,sure thing
2,if theres a schedule change on my tix can you change the the destination airport to a sister airport like ewr and jfk
0,delay  perfect time to learn swift programming with 
2,statement on incentive offer  digital journal 
2,anywhere 
2,i have many allergies and want to know if i can bring an oz bottle of benadryl on the flight along with my  epipens
0,u suck big donkey balls
2,client is asking if kids need their own email addresses to get tb acct is this true
0,walked down the hall to carousel found all bags sitting there still no words from crewsignage still not updated
1,ill pass along the advice you guys rock
2,hes sch for  tmw on aa would love to find him an earlier one with yall if possible hes in fll
0,while i appreciate that you actually responded i travel way too much for you to tell me coffee is not a basic option
0, my dads vacation to sxm got delayed a day because of shoddy service earliest fll gt sxm flight trying to hep him out
0,whoa no tag and you still saw my tweet flight  jfk to chicago trying to get home to see my little brother wrestle
2,hi is it possible to upgrade to a mint seat on an already booked ticket thanks
2,left my coat on flight  this morning in overhead bin  reported seat a but i was a  thx  ticket 
2,my daughters college game in denver  only one set of parents will be there 
1,ok ill book jb to jfk then book to ath thank you
0,if u want to be helpful save me the trip from westchester cty to jfk plus parking  my info is in the photo 
0,i am heading to jfk now just on principle alone to deal w my lost amp
1,i flew to san francisco from fort lauderdale with you last year had a fantastic time so would like to go back 
2,to allow payment by pay  patriarc 
1,my affects just one small family of four but it would make a huge difference in their life
0,is the worst i have to postpone my trip and they cant accommodate guests like 
1,hawaii get me somewhere warm amp
1,i would go to las vegas it is gorgeous and i go there every year and i fly with you guys vegas is gorgeous amp
2,i like marie harf go to iraiq find isis and spread good and offer resume service to isis in order to find jobs 
2,says incentive offer to have no impact on share count  nasdaq 
0,only w  upgrade unsure why she cant just switch someone around i called  hrs in advance for this reason
2,is the trueblue site broken at the moment
2,airways corporation registers high short interest  wall street pulse 
2,do you have mint service from nyc to san diego
1,best seat on a e to board early ready set go
0,shouldve been on one of your flights instead has now lost our bags to add insult to injury
1,im all set about to fly not bad for a first date with a giant metal bird machine she even brought snacks
0,im trying to add my  flights to my badges account but i dont see an option help plz
0,i cheated on you and im sorry ill never do it again has given my wife and i the worst start to a honeymoon ever
2,this feels nice  what weve got going on here lets just swap me out with the fool in a and we can make it all better
1,incidentally sheila at jfk deserves a raise because shes awesome
0,fyi  your android app is set to not be applicable with the nexus   please fix its a phone not a tablet cheers
2,order 
2,i do follow you
0,i may need to i had a  minute layover and now have a  min delay on my first flight
0,would love to respond to link but supervisor tore ticket up and refused to give me names and hid her badge from me
0,you wanna help out how about you reimburse the money you cause my band to lose
0,but you guys should know that musicians are very sensitive about the safety of their instruments when flying for good reason
0,call was not made by the inflight crew they in fact asked us why we didnt bring it on
0,last week i bought a plane ticket round trip to fl amp
2,just a thought
1, i know that bar   wish i was there now
0,its on me  thats not what you said last night though 
0,hey you guys remembered lol but now my bos flights delayed and turn the heat down in t it feels hotter than pr
1,youre killing me now  you got me 
1,thanks  next up we will see how the slog from jfk to the city goes
2,social media takes flight with fly  what brand lesson can we learn   
0,is i cant make changes on the website am i still charged  dollars for using phone
0,just a heads up this page no longer exists 
1,gorgeous day hope the flight back tomorrow am is just as pleasant thanks
0,they say they have no update i dont work i dont get paid  jet blue has my money but no flight argh
0,why is t that every time i fly jfk even more speed doesnt work waiting for  min 
2,to end partnership with american express   
1,finally taking off lasfllsju 
0,clients got zero in  years career never thought this was possible suitcases worth thousands of  in italian clothing robbed
2, flights   and  will fly over after  am on your way into  mind taking ocean approach so we can sleep
0,not to mention the fact that we paid extra just to fly jetblue thinking it was the most reliable
0,people kept saying it was due to weather but there were flights going directly to boston even after our flight
0,disappointed that my flight back to boston from pr was cancelled flightledrebooked  the next daydelayed that one too and no compensation
1,also thanks for your prompt replies im really impressedand youre not just brushing me off much appreciated
1,s email was on point amp so clever thanks for being amazing  
1,big shoutout to the crews on  bosgtjfk amp  jfkgtroc amp gate crews at c bos amp  jfk long day of delays made better by them
1,first airline to use in flight 
0,i hope your system wasnt hacked cause someone elses passport info was on my reservation amp
0,honestly im glad you didnt cancelled flight the flight just that ill be driving home at  am now 
0,bag just delivered and items have been stolen  at first look  my kate spade bag and bottle of spiced rum  wtf
0,i get sunday due to weather and ok monday theyre busy but this is crazy
2,i have the emails that they are on their way
0,supervisor humiliated us and was uncompromising we were completely blindsided
0,offered to pay for tix at the airport bc we were never told that our reservation didnt go through was told i could pay  pp
0,they couldnt do it sun then it was supposed to be mon after pm then today from  to  then from  to 
0,flight from dca to bos has no heat 
0,received horrible customer service at lax on  reservation cancelled flighted without notification despite having confirmation number
0,why not just take her info in the beginning and if cut off call back we do that in my medical practice we are frequent flyers 
1,is definitely my new favorite airline
2,all up to date cant update via google play
2,accepting pay  mobile enterprise 
0,guys really bad  someone better call my wife back to get this handled  while she waits on hold
1,thats great thank you
0,the whole plane hoping for better luck on the return flight sunday
0,so technically i could drive to jfk now and put in request for tomorrows flight
0,we were on b  this morning from boston to beautiful san diego we really were bummed the satellite was broken 
2,flight  njb heres looking at blue kid departs enroute to 
1,will call thank you
0,yes today flight is full now they said no to me at gate 
1,still love you guys but get me to vegas already 
2,hi does my upcoming flight  from west palm to hpn have flyfi
1,so happy you can accommodate peanuttreenut allergies on flight st online cover from air provider
0,we are delayed until he arrives
0,whose performing at t
1,s ceo battles to appease passengers and wall street   
0, why does my tsapre work with every airline but you i pay good money for that spent  mins on phone to fix to zero success
0,pls send an it tech  baggage office poor guy is trying  print my claim amp
1,you take to me places simply cantlike nonstop to st lucia
2,its for me i spoke with a rep on the phone who suggested i voice a concern via email us on your site i did a few moments ago
2,no not yet i will notify them im new at this 
1,thanks
2,airways adds new charter to cuba  wires blog 
2,thank you is there a possibility it will change
1,thanks for the upgrade so far so good 
1,thank you i like the quick response on twitter
0,"
apparently not"
0,"continue button generated a trip to plan your trip page
regardless of how far along i was in flight booking problems process
hint the end of it"
2,marks th birthday with painted in blumanity paint job 
2,connecticut
2,i would fly somewhere hotter then here puerto rico here i come lol
2,do they have to depart from washington dc
0,remember  im very doubtful and not very hopeful 
1,great thanks
0,new stroller the travel credit doesnt help cover the cost of a new stroller your crew ruined it and therefore should
2,im getting info from the website but needing to check it and the alerts would be much more beneficial
2,haha i figured that i was meaning theres no return flights out of charlotte its like na for a week plus
2,rocking the tim mcgraw hold music
0,hard to tell but was told wifi only worked for one side of the plane
0,just learning about your famous apology in social media marketing is twitter an asset for jet blue now 
1,learning about your awesome twitter management today in my social media marketing class keep up the good work 
1, bluemanity brought tears to my eyes jetblue s commitment to giving back to the crewmembers and the community is aww inspiring
0, days maybe
1,awww _ r to the t realtime appreciation from jetblue 
2,good i want extra peanuts on my flight then lol 
2,alittle more money to book our flights were  way there 
1,haha you didnt disappoint well done 
0,figured but delay is listed at almost  hrs thanks for being great cheers
1,thank you
1,i didworked well and was free aboard this flight
1,seems very likely
0,why is my flight delayed  hours this is insane every other flight has made it to nyc
2,ok great thanks i had a great flight fyi im excited to fly again i just was frustrated i was not able to check in
2,no i am fine to fly haha they come at random with the hemophilia but what if i need extra assistance
1,thank you miss you all so so much is this the link to the blog or has that changed
2,i have a internal bleed in my foot and i am flying next tuesday what should i do  these leeds come randomly i
2,i hear that the new thing in your planes are the flyfi how i can check if the flight that im going to take have it
2,ceo weighs profits flyers  registration 
1,no worries delay was minor and dealt with nicely it was captain of flight  by the way
0,is really getting on my nerves   
0,and when will one of these agents be available to speak
2,is a dm possible if you arent following me
2,fortunately you have staff like lynn s and deedee who actually understand customer service and simply being nice
0,just hung up on me again  another waste of an hour of my time  how am i supposed to book a one way award flight  
1,we were moved to a delta direct thank you for the accommodations
0,oki know doors close  minutes before takeoff stop telling me my flight will leave in  minutes when we havent boarded
2,will you be issuing a travel advisory for clt for thursday  a significant snow storm is in the way wednesday night
0,ive been on hold to change a date on a ticket for over  hours can someone please assist me unacceptable
0,thanks  making it impossibly expensive  change  a flight leaving less than  hrs earlier than my reservation 
0,i cant get anyone on the phone to help with award travelpurchased extra miles and  minutes late flightr the miles needed was raised
0,thanks for making me miss my meeting in dallas  dollars down the toilet 
0,said only way to get on plane about to leave that would make my connection was a  fee instead of earlier i am now late flightr
2,question friend flight got cancelled flightled how can he book be flight leaving chs to philly to germany
2,did you know that suicide is the second leading cause of death among teens 
0,sadly im currently booked on one of your flights tomorrow that i will be changing if i can
1,thank you
2,if i know i left something on my last flight as i literally had to run to make my connection how can i retrieve it please
0,after being assured by the pleasant woman at gate b in albany ny that lifes not perfect id heard enough
2,how do i get a receipt for a change fee when i originally booked with miles
2,we even offered to fly in to another airport and they said they couldnt do that no explanation why they cant
2,any travel advisory coming for the carolinas  bad weather
0,there is an error w my preferred status amp
0,i want to love you  minutes on hold help me understand why i switched loyalty programs 
0,how can a person go from number one on a standby list to number twelve in three hours  should i be super platinum diamond status
2,"airport snow removal method 
keep up the good work folks this is where cessnas become s "
0,i love you guys amp im gonna let you finish but ive been on hold for  hour trying to book a flight w my voucher
0,need to talk to a person about my bag waiting on hold for two hours bag sb delivered last night online says not found
2,  calls amp
0,i dont want your sympathy i want someone to make an effort to find my bag
0,she spoke with someone this am and was told that breast pumps arent medical equipment and that she should have planned better
0,  referred me back to baggage services but i left the airport i was on seat a
0,but ive been trying to call them since yesterday and i keep getting hung up on can you get me through to them
2,whats the charge for oversize not overweight
2,"to my legal last name so its not technically a name change
i just used the wrong name"
0,how about a real live person talk to the person whose luggage was lost for  days and vacation wrecked  
0,your csr in phl suck   flt  gets cxd  i get rebooked to the next day  on standby for  not hopeful
0,another fiasco at national forever from jet to gate on am flight from rdu
0,still ignoring my question consistently providing poor customer service
0,there is no reflight booking problems the event im flying to attend waiting for jetway driver still on tarmac
0,gate traffic  my flight arrived  earlyconnecting flight  leaving in  minutes several of us stuck hold that plane
0,i really feel like your company needs evaluate their policies amp
0,seriously  did you not see that ive spent  days  for multiple hours on hold just to have to hang up after the hours
1,waiting on my flight right now thanks
2,how do i add my tsa pre number to an existing reservation
2,amp
0,need to retrain us  lead flight attendant and gate agent at arrival mke   horrible attitudes toward helping customers
0,youre batting  every flight ive taken is delayed worst airline ever
0,why arent you updating flight statusdelays
0,nope they just announced were headed back to the gate
0,well then that is a horrible flaw in your system  hours in the past day ive wasted ive got a job amp
0,just wasted another hour of my life on hold this is insanity there has to be another way to use my voucher as payment online
0,whats wrong with the plane flt 
0,day  amp
0, since jan  have been on  flights why the disrespect in clt flt at pm on feb to dca just asked herba question
2,flight  out of clt this morning  its snowing here  should i head out to the airport
0,ive been on hold for min just trying to change my reservation
0,i just spent  hours and got nowhere entire experience 
0,changing my flights with no explanations and still dont have a confirmation so disappointed in the service
0,thanks so much for ruining my vacation i really couldnt have done it without you
1,excited that ill be flying from syracuse to interview in dallas on friday for the fa position this is a goal amp
0,it doesnt take  days to respond to an already open case
1,great crew for flight  phx to yvr tonight friendly efficient awesome job
0,are people going to answer our calls
0,i dont like being lied to no bad weather in dc md va ive been stuck in ca all day and shouldve been home by now you owe me
0,yes it landed at am should not take another  hours to go  min drive was assured i would have this am
0,the disappointment was not the bag but that it arrived before me and i was kept  hrs without options in iah
0,cant get back lost time
0,my bag landed  day late flight at sfo at am how can it be pm and i still dont have it flight  
0, instead of fair treatment i got a nasty letter from a lady in senior management that illness forfeits miles like death
0, im glad this airline is going to be swallowed by american american always picks up the phone and solves problems
0, three months and my miles havent been credited  no one is going to read the email i sent
2, my tweet gets me a response to email dmsccom
2,the helpcomplaint forms on the website can be used only if the matter applies to an actual ticketed flight
0, you took the miles out of my account and told me that i could restore by paying  or opening a credit card
0,  i had  miles in  my account and was informed id forfeit them bc of  months of inactivity  i
0,membership has no privileges anymore  my son is in the army short window to see him  no help
0,honestly  how is it quickly as possible ive been on hold sine pm everyone that answers has to send me to someone else
0,done it process initiated saturday morning  cant get info with website issues amp
0,yay for glitchy tracking system  my bags made it to my destination and not laguardia like the app said
1,by the grace of god i made it  we dont have those powers in here we hope you can make that flight
0,everyone is sorry  dont have what i need for meeting tomorrow   charac isnt nearly enough to highlight your shortcomings
0,if it was so important why did i wait on hold and then get hung up on by your computer  
0,it is my fault but i bought online and i get twice why i buy twice it fault but i bougth ticket jfk to mccaren and usairways 
0,has the worst customer service line  ive called them  times today and not once was i able to talk to a real human being
0,you say to call travel agency and they say we cant refund because usairways didnt accept this
0,travel agency said that if usairways accept we will refund money i dont understand why dont u refund
0,yes amp have already spent k on the card amp paid the  annual fee but the k miles have not shown up want to fly aus gt atl
0,well i thought they had hours ago but just found out that no i do not have a seat
1,no worries your flight attendant took care of it
2,thanks for getting back to me i called that number earlier but no option to leave vm and just rings with busy tone
0,ive been on hold for over an hour only bc my cc miles arent showing up what a mediocre combo of cc amp
0,and  bad weather should not be an excuse for not following established luggage procedures 
0,on hold for going on  minutes after spending  hours delayed in denver cause of a broken plane thanks guys
0,looks like a long trip from cancun to philly  hours late flight seriously
1,can you bring guinea pigs in small pet carrier onboard your flights
0,changed our flight  times in  trip bumped to now amp
0,its very difficult to work with baggage claims when they dont answer the phone
0,i have better intel than she does  she said plane is due in at   flightaware and your own app say 
0,should but didnt
0,i have been patient especially the first time i will never fly with you again
0,very embarrassing
0,im still disappointed that it is apparently ok for a flight attendant who isnt up on current policy to argue with a traveler
0,yes i know the industry procedure on baggage thanks for helping  what about the impossible connection that started this
0,i agree but per the captain this issue happened before boarding amp
0,and despite tailwind will still be late flight
0,need to check candy w working flight  iah to phx on usairways she is the reason i always choose 
2, i need to email customer service for help and a question can you please provide the email address
2, there are significant number of folks on  connecting to  a few minutes hold would make many happy
0,is anything being done to make flight attendants aware of aa member benefits embarrassing being argued with just happened
0,well there is certainly nothing happening in front of the scenes  
0, hours on tarmac in charleston and still cant get a response after a week unacceptable
2,amp
0,strikes againlate flight crew  for the trip and maintenance   worth the extra trip for less hassle and fewer delays
2,can you follow so i can dm you
0,as far as being delayed goes looks like tailwinds are going to make up for it good news
0, hrs of traveling and this just welcomes u back home to the us  hr layover and i get to watch it going to wrong destination
0,your moveup policy really sucks united has a  hour policy for this with status i was wanting to move up from am to am
0,why is it impossible to change  buy preferred seats via your app
2,can you priv chat to help chairman reroute
2,can you help chairman i am on flight  phx connect  sjc will miss connection can you reroute please
0,thats a lie
0,do you operate any flights without maintenance issues flights inout of dca cancelled flighted this is getting old update fleet pls
0,and you took away my st class seat  love being a chairman preferred and assigned row  seat b middle seat
0,plans changed is that what u call not bein able  park on time planes w a  hr layover n b able  make ur connection 
0,i have a receipt but no conf  for a thur flight when i call for help i was literally hung up on bc of wait times help
2,is it your practice to give st class seats to us air employees before giving them to chairmans customers sitting in coach
0,would help if you flew bigger planes into tlh all my team mates made it to the training but me
0,no i am trying to get on a plane from phx to rno and the gate is saying the flight was downgraded
0,she was put on hold on that number for a loooooong time too  no help 
0,i have never had a more unpleasant travel experience in my life now i might not get on my flight till tomorrow this is insane
0,ticket counter people here are not helping and just want to charge more money even after this horrible day
0,on  flight to ctl to catch pm flight to sfo but empty seats on  flight which wasnt offered  awful service continues
0,i have to fly back to charlotte out of a different airport you guys are not very flexible like other airlines
1, great flights with no delays thank you
0,honest question  how is a way ticket from charlotte your hub to lax nd biggest city in usa almost 
0,only happened because u couldnt get us home the next day 
0,thank you for putting me on a flight that will be leaving late flightr than the original flight i was booked on
2,and i would have been willing to give him the benefit of the doubt and say we misunderstood each other until he went on a
1,look out for flying rocks this time its a bird its a plane nah never mind its just a rock
2,doesnt take into account the  it cost  rent a car  drive home
0,is okay for u  cancelled flight change a flight when good  u but you cant logistically figure out what  do when a plane comes in on time
0,if you actually cared about what you did it would be one thing sounds like you dont like being told how lousy your service is
0,you idiots kept an on time plane on the tarmac for over an hour forcing us to not be there  minutes before
0,cust svc just let it slip that previous cust svc lied to me about supervisors amp
1,i made it thanks for the help
1, huge props to parizad at checkin in sacramento for her help on friday to get  of us home when other airlines were delayed
0,just an fyi ill be writing registered letters  your ceo and those down the line  the shameful treatment and reactions we got
0,dont blame it on weather rep at counter cost me entire day  not weather  printed boarding pass too late flight 
0,delays due to refueling are out of your control if thats true i never want to fly us airways again
0,how about now getting us the rest of our bags please we only received  of  can you help with that
1, thanks i hope so maybe you can put in a good word for me 
0,thanks but the bags are only  of what went wrong  hours from dca to san when there were no weather issues is not acceptable
0,how can i speak to a human need  find bag delayed  website and   are telling me  different things got hung up on x
0,us  one water run of the planets smallest water bottles applaud you looking out for the environment
0,us  nope not getting off  hours in the plane  pilot announcements one water run of the planets smallest water bottles
0,us  uh oh no gate now truck will come to us
0,i spent an hour on the phone with them and got no where at all
0,us  pilot started the flight by announcing arrival into gatwick not heathrow moments of concern for all aboard
0,us  stated their issues as no one around to close said door more strange now were not hearing from pilot for long periods
0,us  stated their issues as plane not moving as cargo door open on plane umm ok a little strange
0,back in line at terminal because phone guy couldnt help  one person in front of me  min wait again 
0,really need help asap so please make it quick thx
0,is charging me  to not take my flight lol that is the last time i fly with them
0,yes it says bag is being delivered the local number says not open asked main  for cust service got hung up on
0,row  flight  today if youre looking for specifics i can run to home depot for the wd you if you need
0,is the absolute worst airline  women were inconvenienced due to maintenance issues stuck all over no care given
0, can flight get the paperwork inputted we should have taken off an hour  
0,dont worry used own initiative and arriving much earlier than you planned for me
1,okay great thank you
0,any way to get your call center to answer for a oneworld award whenever try system says too busy and disconnect or endless hold
0,why did you put my luggage on the plane after mine then not deliver it to me like you said now show the claim as closed online
2,bag policy says stroller or car seat  we need to bring  car seats and  stroller  should i just call for details
0,is there a  or a time bracket i can call to fix this problemive been attempting to fix this contact information issue for days
0,called x amp
2,thanks any idea when it will be resolved id like to purchase my ticket
2,hi can you attach my aa ff lxa to reservation ekvm thansk
0,im unable to check in for flight  bosdca and havent heard if flight was cancelled flightedrescheduled any updates
2,hi guys are flights  and  still on time the site and app are both down and i cant check thanks
0,another dead end  they only handle aa lamp
0,i need to speak to somebody about a reservation as in talk to a human being yet your computer system puts the phone down on
0,im sure the people are working very hard but the systems should assist with ivr prompting offering call backs hold wait times
1,fyi your customer service rep carol is an absolute delight so pleasant to with with and rebooked me in lightning speed thanks
0,is struggling had me on hold for  minutes kicked me back to the start then said they couldnt handle the amount of calls
0,they told me to call back late flightr
0,i will be cancelled flighting my us airways credit card and choosing other airlines after my experience this week
2,thank you but it says the website is down
0,website isnt working and i cant talk to any on the phone to check flight status out of dfw roads are awful and cant get there
1,dominick l at la guardia airport nyc gives the absolute best customer service thanku checking in made easy
0,if you dm me we can take this offline would love more info on location of lost bags any help is appreciated
0,thanx but this isnt my first rodeo done amp done yesterday no results or comm unless u count status bags lost amp claim filed
0,would have been nice to be offered in flight credit especially since im staring at empty overhead room
0,but my bag is still missing
0,call the number listed sure by next friday i should get a real live person on the line 
0, days in a row not buying it i suggest you review your policy w respect to unaccompanied minors should have had a seat on sun
0,ok the app doesnt seem to be working just use the mobile site 
0, hours on hold got rebooked on a new flight yesterday i asked for a new itineraryconfirmation email to be sent
0,at am after the plane left why were there no agents and why were the doors closed so early
0,me after arriving at am for a flight scheduled to depart at am doors closed no agents
2,i need to move a reservation due to weather in the middle part of the us  i would like to change departing airport
0,i have never been treated so poorly by an airline in my life as a military family we do alot of flying
0, burned a lot of time and cell minutes working through this flight issue  hopefully we fly home in the morning
0,you would rather a while plane get exposed to a nasty contagious virus then work wth me to get my flight changed to a late flightr date
2,amp
0,discovered our flight was cancelled flightled yesterday at pm  finally notified us our flight was cancelled flighted at  am
1,thank you
2,  she just called to say its a runway clearing problem of all things
2,will all flights out of dfw be cancelled flightled today
0,please fix the very unproductive check in process at   check in stations and  people working them what a total mess
0,i will is it down or is just me
0,you denied a mom her am flight because she needed her breast pumping parts on a full flight please fix this asap 
2,im referring to email like this  just tell people when they get the upgrade otherwise we know already 
2, i just reserved a flight with my companion certificate where do i mail the certificate for verification thx
2,do your flight schedules to  from quintana roo mexico reflect their newly adopted time zone change to est
2, maybe you should drive 
2,thank you for the apology
0,you guys are screwing up my trip thanks for nothing 
2,is your refund system down
0,why are we waiting  min so far for our luggage 
0,hello anyone there
0,forced sections  and  to check their carry on would have packed differently to check my bag why even allow it 
0,merging with american will negatively affect your quality and integrity i will no longer fly with you because of it
1,you are the best you are amazing follow me please
0,flight  is delayed so will miss connecting flight  can you please help with alternate thank you
2, thank you for asking
0,ive flown  figured worth of miles in my lifetime  this was my first and last ever flight on us airways
0,your a miserable airline and your loss of revenue is a reflection of that  go extinct  a merger only delays the inevitable
0,like i thought this was america  when did us airways start operating under the rules of communist russia
0,you guys should be nice and just give your routes to jet blue and southwest  at least they treat their customers properly
0,i keep thinking this is a massive practical joke and someone is gonna appear out of thin air and take me to reno tonight
0,i can legitimately say that i would have rather driven cross country than flown on us airways
0,and despite the fact i see you answering all these people on twitter with mundane qs you refuse to answer me
0,is the worst airline to ever travel with
0,it still says that i cant check into my flight because the information is incorrect but everything is entered correctly
0,your customer service is horrendous between the way employees speak customers and their lack of care for problems with flights
0,has to be the worst airline of all time
0,making folks run from gate c to a to b with no explanation and zero carts to transfer elderly and handicap 
0,as soon as i call customer service to speak to a representative i am disconnected
2,looking for some help to recover an item i left on an airplane this evening
0,i think its a little weak sauce you have zero inflight entertainment for a  hour flight from salt lake to philadelphia
0,you should partner w a different hotel in phl the clarion is proving to be very difficult amp not customer friendly
0, you kind of screwed my day up at least it was outbound but you did save it by stranding me in a 
0,comedy of errors continues we cant get into our gate there is a broken down truck in the way 
0,instructions say to call im just doing what it said to do
0,the fact we did not get notified hindered our ability to look for alternate flights before they were snapped up
